,dates,opens,highs,lows,closes,volumes,market_caps,smas_10,smas_20,smas_30
290,2019-04-25,164.78000000,165.49000000,150.35000000,154.72000000,422657.03239000,422657.03239000,20.059,19.703,19.499
291,2019-04-24,169.15000000,169.87000000,159.26000000,164.78000000,426497.04153000,426497.04153000,19.971,19.655,19.4743
292,2019-04-23,170.52000000,175.83000000,167.78000000,169.16000000,363523.34531000,363523.34531000,19.946,19.6175,19.4673
293,2019-04-22,168.59000000,172.30000000,167.00000000,170.52000000,269868.39876000,269868.39876000,19.933,19.5595,19.4637
294,2019-04-21,172.89000000,173.48000000,164.82000000,168.59000000,283450.43943000,283450.43943000,0.0,0.0,0.0
295,2019-04-20,172.66000000,176.97000000,169.87000000,172.88000000,253596.48407000,253596.48407000,0.0,0.0,0.0
296,2019-04-19,173.34000000,173.55000000,168.59000000,172.64000000,320541.72166000,320541.72166000,0.0,0.0,0.0
297,2019-04-18,165.75000000,175.20000000,165.04000000,173.33000000,396118.94407000,396118.94407000,19.889,19.51,19.439
298,2019-04-17,165.41000000,167.28000000,163.78000000,165.75000000,227841.54981000,227841.54981000,19.773,19.4425,19.415
299,2019-04-16,159.91000000,166.73000000,159.41000000,165.37000000,240370.50441000,240370.50441000,19.64,19.3895,19.3867
300,2019-04-15,167.21000000,168.81000000,155.70000000,159.95000000,351548.90790000,351548.90790000,19.545,19.356,19.379
301,2019-04-14,162.99000000,168.11000000,161.20000000,167.23000000,186977.66211000,186977.66211000,0.0,0.0,0.0
302,2019-04-13,163.20000000,165.37000000,160.74000000,162.99000000,179237.74574000,179237.74574000,0.0,0.0,0.0
303,2019-04-12,164.06000000,166.50000000,158.11000000,163.19000000,316337.87823000,316337.87823000,19.468,19.314,19.3913
304,2019-04-11,177.12000000,177.48000000,158.27000000,164.07000000,661305.30321000,661305.30321000,19.38,19.245,19.3887
305,2019-04-10,174.58000000,183.77000000,168.00000000,177.12000000,523943.20498000,523943.20498000,19.347,19.219,19.3877
306,2019-04-09,178.71000000,179.17000000,171.05000000,174.60000000,431986.36108000,431986.36108000,19.339,19.226,19.419
307,2019-04-08,174.29000000,185.87000000,170.90000000,178.72000000,873410.07285000,873410.07285000,19.289,19.228,19.4377
308,2019-04-07,165.56000000,175.43000000,164.06000000,174.21000000,465507.52497000,465507.52497000,0.0,0.0,0.0
309,2019-04-06,164.84000000,172.77000000,159.20000000,165.50000000,528168.33297000,528168.33297000,0.0,0.0,0.0
310,2019-04-05,157.33000000,167.83000000,155.94000000,164.77000000,516070.34553000,516070.34553000,19.186,19.229,19.4553
311,2019-04-04,159.96000000,164.00000000,152.80000000,157.36000000,686080.95248000,686080.95248000,19.131,19.214,19.4547
312,2019-04-03,163.26000000,177.81000000,149.23000000,159.96000000,1345344.53845000,1345344.53845000,19.112,19.236,19.4673
313,2019-04-02,141.24000000,165.60000000,141.00000000,163.31000000,906868.85860000,906868.85860000,19.139,19.26,19.4923
314,2019-04-01,141.41000000,143.08000000,139.57000000,141.24000000,234310.19161000,234310.19161000,19.167,19.296,19.511
315,2019-03-31,142.44000000,142.50000000,140.42000000,141.38000000,142469.21171000,142469.21171000,0.0,0.0,0.0
316,2019-03-30,143.25000000,145.89000000,140.06000000,142.46000000,254798.70067000,254798.70067000,0.0,0.0,0.0
317,2019-03-29,137.85000000,143.60000000,137.62000000,143.25000000,235853.04540000,235853.04540000,19.16,19.353,19.5227
318,2019-03-28,139.46000000,139.57000000,137.30000000,137.86000000,163185.69910000,163185.69910000,19.11,19.393,19.5157
319,2019-03-27,134.14000000,140.14000000,133.84000000,139.45000000,317167.45325000,317167.45325000,19.091,19.408,19.5203
320,2019-03-26,133.97000000,134.74000000,132.27000000,134.18000000,183139.11426000,183139.11426000,19.113,19.459,19.5203
321,2019-03-25,136.12000000,136.83000000,131.60000000,133.98000000,230880.28500000,230880.28500000,19.167,19.512,19.5263
322,2019-03-24,137.28000000,137.37000000,134.75000000,136.09000000,198490.45124000,198490.45124000,0.0,0.0,0.0
323,2019-03-23,135.92000000,138.21000000,135.60000000,137.28000000,174710.43059000,174710.43059000,0.0,0.0,0.0
324,2019-03-22,134.85000000,137.20000000,134.29000000,135.98000000,186119.74745000,186119.74745000,19.272,19.59,19.5377
325,2019-03-21,139.04000000,139.55000000,131.21000000,134.85000000,312531.39368000,312531.39368000,19.297,19.6165,19.516
326,2019-03-20,138.56000000,139.66000000,136.01000000,139.01000000,222883.51754000,222883.51754000,19.36,19.645,19.518
327,2019-03-19,137.62000000,139.38000000,136.97000000,138.55000000,218577.45208000,218577.45208000,19.381,19.669,19.5067
328,2019-03-18,138.67000000,142.01000000,136.10000000,137.59000000,281718.96195000,281718.96195000,19.425,19.683,19.475
329,2019-03-17,140.94000000,141.07000000,137.20000000,138.67000000,252697.08148000,252697.08148000,0.0,0.0,0.0
330,2019-03-16,136.60000000,144.47000000,136.51000000,140.92000000,474664.10197000,474664.10197000,0.0,0.0,0.0
331,2019-03-15,132.24000000,137.62000000,132.18000000,136.56000000,295832.26562000,295832.26562000,19.546,19.704,19.4733
332,2019-03-14,131.69000000,135.11000000,128.52000000,132.20000000,258413.81868000,258413.81868000,19.676,19.7185,19.4437
333,2019-03-13,133.62000000,133.65000000,130.58000000,131.65000000,209456.09848000,209456.09848000,19.725,19.735,19.4027
334,2019-03-12,132.67000000,135.30000000,130.77000000,133.57000000,194905.96843000,194905.96843000,19.805,19.724,19.3523
335,2019-03-11,135.37000000,136.15000000,131.00000000,132.67000000,264587.00683000,264587.00683000,19.857,19.706,19.3227
336,2019-03-10,137.27000000,137.50000000,134.00000000,135.37000000,203965.16815000,203965.16815000,0.0,0.0,0.0
337,2019-03-09,133.51000000,138.65000000,132.93000000,137.27000000,279861.12049000,279861.12049000,0.0,0.0,0.0
338,2019-03-08,136.82000000,139.34000000,130.62000000,133.52000000,330283.58233000,330283.58233000,19.908,19.6705,19.2923
339,2019-03-07,137.37000000,140.20000000,135.20000000,136.81000000,307336.49310000,307336.49310000,19.936,19.6255,19.2647
340,2019-03-06,136.71000000,140.29000000,133.33000000,137.40000000,428826.87415000,428826.87415000,19.93,19.597,19.2247
341,2019-03-05,125.68000000,137.84000000,125.19000000,136.72000000,512631.23178000,512631.23178000,19.957,19.5695,19.1913
342,2019-03-04,130.60000000,131.11000000,122.60000000,125.65000000,403947.79445000,403947.79445000,19.941,19.5,19.1517
343,2019-03-03,132.54000000,134.60000000,128.01000000,130.60000000,222453.28590000,222453.28590000,0.0,0.0,0.0
344,2019-03-02,135.32000000,136.12000000,130.03000000,132.56000000,297005.28093000,297005.28093000,0.0,0.0,0.0
345,2019-03-01,135.32000000,137.95000000,134.90000000,135.32000000,302632.02831000,302632.02831000,19.862,19.437,19.087
346,2019-02-28,135.03000000,139.00000000,132.10000000,135.34000000,579327.31749000,579327.31749000,19.761,19.3275,19.0157
347,2019-02-27,136.22000000,140.29000000,126.84000000,135.02000000,567202.61035000,567202.61035000,19.745,19.2415,18.9737
348,2019-02-26,137.88000000,138.41000000,133.72000000,136.22000000,432944.17033000,432944.17033000,19.643,19.126,18.9023
349,2019-02-25,132.10000000,141.55000000,131.89000000,137.87000000,801147.09543000,801147.09543000,19.555,19.0555,18.8467
350,2019-02-24,157.75000000,166.00000000,131.70000000,132.10000000,1260506.80672000,1260506.80672000,0.0,0.0,0.0
351,2019-02-23,147.40000000,159.60000000,145.78000000,157.79000000,588183.72896000,588183.72896000,0.0,0.0,0.0
352,2019-02-22,145.68000000,148.85000000,143.85000000,147.36000000,366251.18542000,366251.18542000,19.433,18.9845,18.799
353,2019-02-21,148.42000000,149.61000000,142.70000000,145.69000000,447364.40873000,447364.40873000,19.315,18.929,18.7617
354,2019-02-20,143.45000000,149.52000000,139.60000000,148.44000000,614303.61007000,614303.61007000,19.264,18.872,18.7647
355,2019-02-19,145.69000000,150.00000000,142.36000000,143.44000000,747968.90445000,747968.90445000,19.182,18.8085,18.7313
356,2019-02-18,133.77000000,148.30000000,132.42000000,145.69000000,1079830.15020000,1079830.15020000,0.0,0.0,0.0
357,2019-02-17,122.67000000,135.61000000,122.43000000,133.75000000,614788.60078000,614788.60078000,0.0,0.0,0.0
358,2019-02-16,121.66000000,124.99000000,121.54000000,122.67000000,215320.70134000,215320.70134000,0.0,0.0,0.0
359,2019-02-15,120.47000000,124.25000000,120.19000000,121.67000000,255296.08140000,255296.08140000,19.059,18.757,18.6757
360,2019-02-14,121.86000000,124.50000000,120.10000000,120.42000000,297205.78738000,297205.78738000,19.012,18.6995,18.6157
361,2019-02-13,122.40000000,126.47000000,120.70000000,121.86000000,317827.31956000,317827.31956000,18.894,18.643,18.554
362,2019-02-12,120.88000000,123.89000000,118.18000000,122.41000000,343765.66987000,343765.66987000,18.738,18.588,18.5
363,2019-02-11,125.12000000,125.28000000,119.24000000,120.89000000,389405.30404000,389405.30404000,18.609,18.532,18.4533
364,2019-02-10,119.19000000,126.49000000,115.81000000,125.12000000,385819.09619000,385819.09619000,0.0,0.0,0.0
365,2019-02-09,119.32000000,121.99000000,117.64000000,119.19000000,328067.95740000,328067.95740000,0.0,0.0,0.0
366,2019-02-08,104.48000000,123.00000000,103.41000000,119.25000000,589950.64925000,589950.64925000,18.556,18.4925,18.3967
367,2019-02-07,104.49000000,106.18000000,103.82000000,104.48000000,147942.07683000,147942.07683000,18.536,18.482,18.3547
368,2019-02-06,107.28000000,107.83000000,101.21000000,104.50000000,337204.30254000,337204.30254000,18.543,18.485,18.3357
369,2019-02-05,107.65000000,108.18000000,106.47000000,107.27000000,159730.18860000,159730.18860000,18.48,18.515,18.3037
370,2019-02-04,107.33000000,109.30000000,106.57000000,107.68000000,160850.10293000,160850.10293000,18.435,18.506,18.273
371,2019-02-03,110.41000000,111.11000000,105.82000000,107.36000000,227211.54064000,227211.54064000,0.0,0.0,0.0
372,2019-02-02,106.71000000,111.15000000,106.07000000,110.42000000,186908.75730000,186908.75730000,0.0,0.0,0.0
373,2019-02-01,106.47000000,108.35000000,103.77000000,106.73000000,243149.88435000,243149.88435000,18.455,18.484,18.288
374,2019-01-31,108.29000000,110.61000000,105.46000000,106.44000000,290679.61935000,290679.61935000,18.387,18.4175,18.2803
375,2019-01-30,104.41000000,109.80000000,103.45000000,108.29000000,330968.19265000,330968.19265000,18.392,18.384,18.2983
376,2019-01-29,105.49000000,106.61000000,102.22000000,104.45000000,319768.91348000,319768.91348000,18.438,18.381,18.3253
377,2019-01-28,112.04000000,112.87000000,100.91000000,105.50000000,566205.78288000,566205.78288000,18.455,18.3755,18.3767
378,2019-01-27,115.32000000,116.15000000,111.04000000,112.05000000,247369.60555000,247369.60555000,0.0,0.0,0.0
379,2019-01-26,115.13000000,118.00000000,115.00000000,115.34000000,146216.82819000,146216.82819000,0.0,0.0,0.0
380,2019-01-25,116.40000000,117.50000000,114.30000000,115.11000000,198617.08108000,198617.08108000,18.429,18.317,18.406
381,2019-01-24,116.40000000,117.15000000,113.61000000,116.39000000,216242.29829000,216242.29829000,18.428,18.264,18.44
382,2019-01-23,117.80000000,118.95000000,114.80000000,116.44000000,230247.61578000,230247.61578000,18.427,18.232,18.482
383,2019-01-22,115.62000000,119.49000000,111.39000000,117.81000000,359542.63873000,359542.63873000,18.55,18.2155,18.5363
384,2019-01-21,117.56000000,118.50000000,113.61000000,115.63000000,303632.93463000,303632.93463000,0.0,0.0,0.0
385,2019-01-20,122.61000000,123.32000000,115.68000000,117.47000000,451792.85352000,451792.85352000,0.0,0.0,0.0
386,2019-01-19,119.16000000,125.29000000,119.14000000,122.60000000,323303.79296000,323303.79296000,0.0,0.0,0.0
387,2019-01-18,121.56000000,121.98000000,117.66000000,119.17000000,235646.68400000,235646.68400000,18.577,18.192,18.5723
388,2019-01-17,121.49000000,122.99000000,116.80000000,121.54000000,447535.22716000,447535.22716000,18.513,18.2045,18.6427
389,2019-01-16,118.93000000,126.88000000,118.52000000,121.48000000,513486.65472000,513486.65472000,18.448,18.227,18.7287
390,2019-01-15,126.95000000,129.40000000,116.00000000,118.95000000,649020.52970000,649020.52970000,18.376,18.2515,18.8147
391,2019-01-14,114.17000000,130.05000000,113.94000000,126.95000000,546420.40854000,546420.40854000,18.324,18.269,18.8947
392,2019-01-13,123.35000000,124.25000000,111.87000000,114.16000000,422561.96777000,422561.96777000,0.0,0.0,0.0
393,2019-01-12,124.67000000,126.19000000,122.00000000,123.35000000,300262.13404000,300262.13404000,0.0,0.0,0.0
394,2019-01-11,124.96000000,127.36000000,120.08000000,124.65000000,545293.98369000,545293.98369000,18.296,18.3375,18.9707
395,2019-01-10,148.11000000,149.45000000,121.00000000,124.95000000,871751.75038000,871751.75038000,18.205,18.3945,19.0367
396,2019-01-09,147.62000000,151.50000000,146.77000000,148.10000000,299443.56300000,299443.56300000,18.1,18.446,19.107
397,2019-01-08,149.29000000,151.65000000,145.20000000,147.60000000,441661.06778000,441661.06778000,18.037,18.5095,19.1687
398,2019-01-07,153.89000000,155.48000000,147.86000000,149.34000000,424765.30258000,424765.30258000,17.881,18.5295,19.1657
399,2019-01-06,152.83000000,157.40000000,147.51000000,153.86000000,627908.47366000,627908.47366000,0.0,0.0,0.0
400,2019-01-05,152.08000000,159.26000000,151.20000000,152.83000000,773169.13736000,773169.13736000,0.0,0.0,0.0
401,2019-01-04,146.30000000,154.80000000,143.54000000,151.97000000,805248.93821000,805248.93821000,17.807,18.57,19.1827
402,2019-01-03,152.01000000,153.64000000,143.11000000,146.30000000,708091.31714000,708091.31714000,17.896,18.7075,19.2337
403,2019-01-02,139.10000000,155.37000000,137.76000000,152.01000000,941486.31524000,941486.31524000,18.006,18.869,19.2733
404,2019-01-01,131.45000000,140.67000000,130.00000000,139.10000000,401776.88797000,401776.88797000,0.0,0.0,0.0
405,2018-12-31,137.81000000,138.66000000,128.70000000,131.45000000,484604.83962000,484604.83962000,18.127,19.034,19.3353
406,2018-12-30,133.00000000,139.00000000,127.03000000,137.77000000,704259.41614000,704259.41614000,0.0,0.0,0.0
407,2018-12-29,135.30000000,145.42000000,128.50000000,132.89000000,1006654.49844000,1006654.49844000,0.0,0.0,0.0
408,2018-12-28,113.75000000,136.66000000,111.87000000,135.30000000,894454.19051000,894454.19051000,18.214,19.18,19.3973
409,2018-12-27,129.35000000,131.09000000,111.22000000,113.80000000,752177.90111000,752177.90111000,18.379,19.308,19.4493
410,2018-12-26,127.61000000,135.32000000,122.51000000,129.35000000,794834.05601000,794834.05601000,18.584,19.4525,19.5237
411,2018-12-25,138.01000000,139.26000000,119.68000000,127.60000000,1076164.12809000,1076164.12809000,0.0,0.0,0.0
412,2018-12-24,129.03000000,157.67000000,128.80000000,138.03000000,1319609.81650000,1319609.81650000,18.792,19.6105,19.5953
413,2018-12-23,115.18000000,131.94000000,114.91000000,129.03000000,936094.10490000,936094.10490000,0.0,0.0,0.0
414,2018-12-22,107.67000000,115.50000000,105.38000000,115.20000000,405672.83117000,405672.83117000,0.0,0.0,0.0
415,2018-12-21,113.71000000,118.00000000,104.76000000,107.69000000,666048.71786000,666048.71786000,18.982,19.7345,19.6603
416,2018-12-20,98.73000000,116.00000000,97.88000000,114.05000000,859612.57205000,859612.57205000,19.178,19.808,19.7063
417,2018-12-19,100.39000000,107.55000000,97.75000000,98.74000000,827748.59096000,827748.59096000,19.333,19.8705,19.7357
418,2018-12-18,94.03000000,101.30000000,91.34000000,100.39000000,529946.79175000,529946.79175000,19.519,19.9025,19.7617
419,2018-12-17,84.68000000,97.00000000,84.40000000,94.02000000,472252.23388000,472252.23388000,19.732,19.907,19.7917
420,2018-12-16,83.75000000,87.64000000,83.73000000,84.67000000,241366.76305000,241366.76305000,0.0,0.0,0.0
421,2018-12-15,83.82000000,85.00000000,81.79000000,83.76000000,217360.65775000,217360.65775000,0.0,0.0,0.0
422,2018-12-14,86.35000000,87.25000000,82.20000000,83.82000000,318003.73427000,318003.73427000,19.941,19.9395,19.8057
423,2018-12-13,89.39000000,90.71000000,84.71000000,86.34000000,331218.30083000,331218.30083000,20.146,19.989,19.846
424,2018-12-12,87.77000000,91.31000000,86.63000000,89.41000000,285436.04029000,285436.04029000,20.237,19.9845,19.8423
425,2018-12-11,89.88000000,91.65000000,85.83000000,87.76000000,339991.84246000,339991.84246000,20.321,19.9935,19.8477
426,2018-12-10,93.26000000,95.21000000,88.11000000,89.91000000,408573.02929000,408573.02929000,20.429,19.997,19.8377
427,2018-12-09,90.39000000,98.70000000,88.63000000,93.26000000,520519.36023000,520519.36023000,0.0,0.0,0.0
428,2018-12-08,93.06000000,98.00000000,84.55000000,90.38000000,698217.12529000,698217.12529000,0.0,0.0,0.0
429,2018-12-07,91.18000000,96.90000000,82.07000000,93.05000000,1030073.58467000,1030073.58467000,20.487,19.9995,19.815
430,2018-12-06,102.73000000,104.68000000,90.20000000,91.00000000,586138.59043000,586138.59043000,20.438,19.9705,19.816
431,2018-12-05,109.92000000,110.58000000,102.38000000,102.71000000,354071.53241000,354071.53241000,0.0,0.0,0.0
432,2018-12-04,108.76000000,113.20000000,106.00000000,109.94000000,275321.00630000,275321.00630000,20.408,19.937,19.8223
433,2018-12-03,116.63000000,116.96000000,106.70000000,108.76000000,324446.03324000,324446.03324000,20.286,19.883,19.797
434,2018-12-02,118.09000000,120.73000000,116.00000000,116.57000000,273657.62150000,273657.62150000,0.0,0.0,0.0
435,2018-12-01,113.71000000,120.80000000,111.35000000,118.10000000,330159.06742000,330159.06742000,0.0,0.0,0.0
436,2018-11-30,117.99000000,120.26000000,111.09000000,113.73000000,418593.63529000,418593.63529000,20.082,19.8215,19.777
437,2018-11-29,122.88000000,124.00000000,114.78000000,117.98000000,478777.39614000,478777.39614000,19.938,19.738,19.7837
438,2018-11-28,111.38000000,126.80000000,111.37000000,122.90000000,578552.74124000,578552.74124000,19.832,19.696,19.7927
439,2018-11-27,110.66000000,114.31000000,102.36000000,111.43000000,524024.40616000,524024.40616000,19.732,19.645,19.8037
440,2018-11-26,118.65000000,121.50000000,106.41000000,110.68000000,679477.36231000,679477.36231000,19.666,19.611,19.801
441,2018-11-25,114.83000000,122.35000000,102.95000000,118.67000000,836233.31252000,836233.31252000,0.0,0.0,0.0
442,2018-11-24,125.00000000,130.81000000,112.32000000,114.89000000,471321.56764000,471321.56764000,0.0,0.0,0.0
443,2018-11-23,126.58000000,128.90000000,118.56000000,125.02000000,504352.24386000,504352.24386000,19.565,19.542,19.797
444,2018-11-22,138.36000000,140.40000000,125.64000000,126.63000000,334674.07185000,334674.07185000,0.0,0.0,0.0
445,2018-11-21,133.68000000,142.01000000,127.15000000,138.23000000,718957.78552000,718957.78552000,19.512,19.479,19.7693
446,2018-11-20,150.76000000,154.70000000,126.95000000,133.82000000,996552.28721000,996552.28721000,19.503,19.505,19.7587
447,2018-11-19,179.04000000,179.33000000,146.47000000,150.81000000,596789.83916000,596789.83916000,19.466,19.5295,19.7753
448,2018-11-18,176.20000000,182.94000000,176.10000000,178.97000000,141736.32263000,141736.32263000,0.0,0.0,0.0
449,2018-11-17,176.93000000,177.91000000,173.94000000,176.20000000,144804.70986000,144804.70986000,0.0,0.0,0.0
450,2018-11-16,184.35000000,185.00000000,173.00000000,176.89000000,241710.34763000,241710.34763000,19.48,19.5525,19.783
451,2018-11-15,187.43000000,190.00000000,170.99000000,184.35000000,452416.10784000,452416.10784000,19.561,19.6245,19.8417
452,2018-11-14,209.84000000,210.30000000,176.16000000,187.43000000,434676.16832000,434676.16832000,19.538,19.7065,19.895
453,2018-11-13,212.91000000,213.80000000,209.20000000,209.84000000,114466.36708000,114466.36708000,19.56,19.773,19.9217
454,2018-11-12,212.60000000,214.22000000,210.90000000,212.89000000,99963.97203000,99963.97203000,19.558,19.8395,19.964
455,2018-11-11,213.27000000,213.99000000,209.00000000,212.54000000,136268.81156000,136268.81156000,0.0,0.0,0.0
456,2018-11-10,210.78000000,215.55000000,209.02000000,213.25000000,131384.47893000,131384.47893000,0.0,0.0,0.0
457,2018-11-09,212.79000000,215.51000000,209.10000000,210.77000000,152215.94686000,152215.94686000,19.556,19.8685,19.998
458,2018-11-08,219.06000000,220.78000000,212.49000000,212.79000000,189828.49450000,189828.49450000,19.519,19.913,20.0307
459,2018-11-07,220.77000000,224.80000000,217.01000000,219.07000000,204931.03420000,204931.03420000,19.446,19.898,20.0857
460,2018-11-06,210.64000000,221.25000000,209.11000000,220.74000000,197797.49527000,197797.49527000,19.507,19.8865,20.151
461,2018-11-05,212.13000000,213.39000000,207.62000000,210.66000000,141432.14060000,141432.14060000,19.593,19.93,20.236
462,2018-11-04,200.27000000,218.76000000,199.00000000,212.11000000,182534.62160000,182534.62160000,0.0,0.0,0.0
463,2018-11-03,202.31000000,202.69000000,198.59000000,200.31000000,72084.92932000,72084.92932000,0.0,0.0,0.0
464,2018-11-02,199.93000000,203.74000000,199.34000000,202.35000000,97123.22813000,97123.22813000,19.625,19.9345,20.2983
465,2018-11-01,198.70000000,200.95000000,197.88000000,199.96000000,86097.98629000,86097.98629000,19.688,19.982,20.373
466,2018-10-31,197.24000000,201.45000000,193.01000000,198.73000000,114739.70424000,114739.70424000,19.875,20.0735,20.4677
467,2018-10-30,196.95000000,198.60000000,195.91000000,197.27000000,83633.81463000,83633.81463000,19.986,20.1025,20.5187
468,2018-10-29,204.99000000,205.49000000,195.28000000,196.96000000,118281.82272000,118281.82272000,20.121,20.167,20.5943
469,2018-10-28,204.45000000,205.94000000,203.62000000,204.99000000,44394.83357000,44394.83357000,0.0,0.0,0.0
470,2018-10-27,204.92000000,206.15000000,203.09000000,204.45000000,50235.68329000,50235.68329000,0.0,0.0,0.0
471,2018-10-26,203.84000000,209.00000000,203.00000000,204.92000000,91143.83291000,91143.83291000,20.181,20.219,20.666
472,2018-10-25,205.35000000,205.94000000,202.88000000,203.93000000,77411.57217000,77411.57217000,20.307,20.2865,20.7443
473,2018-10-24,205.85000000,207.95000000,204.73000000,205.35000000,97128.82698000,97128.82698000,20.35,20.4055,20.8453
474,2018-10-23,206.67000000,207.80000000,202.14000000,205.85000000,112753.04140000,112753.04140000,20.266,20.473,20.9337
475,2018-10-22,207.46000000,209.30000000,205.00000000,206.67000000,206046.89963000,206046.89963000,20.267,20.5575,21.035
476,2018-10-21,207.91000000,211.99000000,206.74000000,207.49000000,83277.36128000,83277.36128000,0.0,0.0,0.0
477,2018-10-20,205.10000000,209.69000000,203.57000000,207.91000000,62376.69680000,62376.69680000,0.0,0.0,0.0
478,2018-10-19,206.25000000,208.00000000,204.21000000,205.00000000,254660.48637000,254660.48637000,20.244,20.635,21.1233
479,2018-10-18,212.90000000,215.30000000,203.53000000,206.24000000,150229.60097000,150229.60097000,20.276,20.7155,21.1787
480,2018-10-17,215.20000000,216.99000000,210.00000000,212.85000000,153768.85024000,153768.85024000,20.272,20.764,21.2277
481,2018-10-16,214.39000000,219.95000000,211.55000000,215.09000000,145980.09837000,145980.09837000,20.219,20.785,21.2617
482,2018-10-15,196.84000000,239.00000000,194.60000000,214.39000000,973857.74770000,973857.74770000,20.213,20.831,21.309
483,2018-10-14,201.39000000,203.56000000,194.33000000,197.01000000,110554.19361000,110554.19361000,0.0,0.0,0.0
484,2018-10-13,196.96000000,202.78000000,196.27000000,201.30000000,107215.52620000,107215.52620000,0.0,0.0,0.0
485,2018-10-12,191.55000000,201.87000000,190.04000000,196.96000000,216448.39220000,216448.39220000,20.257,20.9085,21.364
486,2018-10-11,226.70000000,226.91000000,189.01000000,191.58000000,497258.82871000,497258.82871000,20.266,20.963,21.432
487,2018-10-10,228.40000000,228.78000000,224.05000000,226.74000000,122748.21412000,122748.21412000,20.461,21.093,21.5387
488,2018-10-09,230.01000000,231.02000000,226.56000000,228.40000000,100246.18430000,100246.18430000,20.68,21.2675,21.655
489,2018-10-08,226.26000000,232.70000000,224.21000000,230.01000000,210989.42202000,210989.42202000,20.848,21.419,21.7577
490,2018-10-07,225.39000000,227.75000000,221.48000000,226.14000000,74733.67253000,74733.67253000,0.0,0.0,0.0
491,2018-10-06,228.36000000,228.86000000,223.15000000,225.40000000,100257.56970000,100257.56970000,0.0,0.0,0.0
492,2018-10-05,222.66000000,231.75000000,219.35000000,228.37000000,137730.35786000,137730.35786000,21.026,21.563,21.857
493,2018-10-04,220.67000000,227.16000000,219.49000000,222.66000000,158137.42967000,158137.42967000,21.155,21.63,21.9367
494,2018-10-03,225.70000000,226.43000000,216.51000000,220.77000000,275609.26221000,275609.26221000,21.256,21.7055,22.0287
495,2018-10-02,231.62000000,232.51000000,223.37000000,225.69000000,401305.32707000,401305.32707000,21.351,21.783,22.122
496,2018-10-01,233.04000000,235.88000000,224.46000000,231.61000000,322900.46128000,322900.46128000,21.449,21.857,22.2047
497,2018-09-30,231.62000000,239.00000000,226.50000000,232.94000000,432195.44084000,432195.44084000,0.0,0.0,0.0
498,2018-09-29,221.89000000,237.77000000,214.18000000,231.62000000,604000.95586000,604000.95586000,0.0,0.0,0.0
499,2018-09-28,229.10000000,234.42000000,215.53000000,221.84000000,618434.62488000,618434.62488000,21.56,21.9175,22.2733
500,2018-09-27,214.38000000,234.00000000,205.01000000,229.13000000,582274.44087000,582274.44087000,21.66,22.015,22.3433
501,2018-09-26,219.50000000,223.60000000,207.50000000,214.42000000,613754.27743000,613754.27743000,21.725,22.0775,22.38
502,2018-09-25,228.06000000,228.10000000,203.61000000,219.62000000,710650.70970000,710650.70970000,21.855,22.1425,22.4117
503,2018-09-24,244.54000000,246.20000000,225.30000000,228.06000000,350139.15050000,350139.15050000,21.99,22.2125,22.435
504,2018-09-23,241.01000000,249.73000000,237.00000000,244.50000000,235214.14917000,235214.14917000,0.0,0.0,0.0
505,2018-09-22,247.67000000,255.13000000,232.70000000,241.01000000,423740.74030000,423740.74030000,0.0,0.0,0.0
506,2018-09-21,224.00000000,252.11000000,220.66000000,247.73000000,841029.12948000,841029.12948000,22.1,22.2725,22.45
507,2018-09-20,209.79000000,226.68000000,205.56000000,224.00000000,573632.24236000,573632.24236000,22.105,22.3275,22.4633
508,2018-09-19,208.42000000,214.84000000,197.58000000,209.79000000,496100.46639000,496100.46639000,22.155,22.415,22.4783
509,2018-09-18,196.25000000,215.47000000,193.47000000,208.17000000,584366.15014000,584366.15014000,22.215,22.5075,22.4983
510,2018-09-17,220.24000000,225.00000000,192.40000000,196.16000000,825020.77445000,825020.77445000,22.265,22.5825,22.5233
511,2018-09-16,221.62000000,223.50000000,208.10000000,220.17000000,425538.57709000,425538.57709000,0.0,0.0,0.0
512,2018-09-15,208.55000000,227.42000000,207.64000000,221.29000000,441046.52933000,441046.52933000,0.0,0.0,0.0
513,2018-09-14,210.91000000,224.20000000,202.60000000,208.82000000,833945.82573000,833945.82573000,22.275,22.63,22.5333
514,2018-09-13,183.17000000,215.00000000,183.15000000,210.68000000,739503.34051000,739503.34051000,22.37,22.685,22.5517
515,2018-09-12,185.14000000,185.22000000,167.32000000,183.12000000,504047.79165000,504047.79165000,22.43,22.7075,22.565
516,2018-09-11,197.22000000,200.20000000,176.16000000,185.18000000,476745.79216000,476745.79216000,22.43,22.69,22.56
517,2018-09-10,196.13000000,203.42000000,187.10000000,197.15000000,418489.86663000,418489.86663000,22.435,22.6575,22.5417
518,2018-09-09,196.87000000,208.60000000,185.02000000,195.81000000,429255.02592000,429255.02592000,0.0,0.0,0.0
519,2018-09-08,215.19000000,220.20000000,190.01000000,196.71000000,318859.84904000,318859.84904000,0.0,0.0,0.0
520,2018-09-07,229.73000000,234.69000000,213.50000000,215.22000000,398379.81741000,398379.81741000,22.445,22.625,22.5317
521,2018-09-06,228.28000000,233.19000000,212.00000000,229.70000000,552996.86567000,552996.86567000,22.55,22.6425,22.575
522,2018-09-05,285.18000000,287.62000000,227.00000000,228.53000000,528734.31960000,528734.31960000,22.675,22.64,22.6167
